po_id,period,period_idx,supplier_id,region,geo_risk,material_id,qty_t,on_time_in_full,actual_lead_days,planned_lead_days,po_value,quality_reject,cs_active,lead_time_variance
PO-000221,2024-12,2,SUP-07,EMEA,High,RM-20,157.7,1,17.9,22.0,318306.95,0,0,-4.100000000000001
PO-000222,2024-12,2,SUP-07,EMEA,High,RM-05,202.62,1,22.3,22.0,37752.69,0,0,0.3000000000000007
PO-000223,2024-12,2,SUP-07,EMEA,High,RM-20,250.04,1,19.8,22.0,504703.61,0,0,-2.1999999999999993
PO-000224,2024-12,2,SUP-07,EMEA,High,RM-09,141.4,1,24.3,22.0,93675.95,0,0,2.3000000000000007
PO-000225,2024-12,2,SUP-08,APAC,Low,RM-03,179.89,1,22.4,20.0,178754.44,0,0,2.3999999999999986
PO-000226,2024-12,2,SUP-08,APAC,Low,RM-06,77.82,1,24.8,20.0,249695.86,0,0,4.800000000000001
PO-000227,2024-12,2,SUP-08,APAC,Low,RM-17,151.5,1,21.2,20.0,258757.79,0,0,1.1999999999999993
PO-000228,2024-12,2,SUP-08,APAC,Low,RM-01,178.68,1,20.6,20.0,151665.01,0,0,0.6000000000000014
PO-000229,2024-12,2,SUP-08,APAC,Low,RM-10,200.99,1,20.9,20.0,245499.12,0,0,0.8999999999999986
PO-000230,2024-12,2,SUP-08,APAC,Low,RM-09,121.92,1,20.5,20.0,80768.99,0,0,0.5
PO-000231,2024-12,2,SUP-08,APAC,Low,RM-17,171.84,1,19.5,20.0,293490.47,0,0,-0.5
PO-000232,2024-12,2,SUP-08,APAC,Low,RM-01,153.46,1,16.5,20.0,130255.68,0,0,-3.5
PO-000233,2024-12,2,SUP-08,APAC,Low,RM-04,202.09,1,19.0,20.0,85765.78,0,0,-1.0
PO-000234,2024-12,2,SUP-08,APAC,Low,RM-14,161.95,1,24.0,20.0,63701.29,0,0,4.0
PO-000235,2024-12,2,SUP-08,APAC,Low,RM-09,178.57,1,21.7,20.0,118298.99,0,0,1.6999999999999993
PO-000236,2024-12,2,SUP-09,AMER,Low,RM-11,157.85,1,15.8,14.0,367620.29,0,0,1.8000000000000007
PO-000237,2024-12,2,SUP-09,AMER,Low,RM-20,134.09,1,13.2,14.0,270650.42,0,0,-0.8000000000000007
PO-000238,2024-12,2,SUP-09,AMER,Low,RM-15,154.44,1,17.1,14.0,140681.89,0,0,3.1000000000000014
PO-000239,2024-12,2,SUP-09,AMER,Low,RM-08,182.09,1,10.8,14.0,135709.49,0,0,-3.1999999999999993
PO-000240,2024-12,2,SUP-09,AMER,Low,RM-14,59.84,1,11.3,14.0,23536.32,0,0,-2.6999999999999993
PO-000241,2024-12,2,SUP-09,AMER,Low,RM-18,189.53,1,12.0,14.0,470850.36,0,0,-2.0
PO-000242,2024-12,2,SUP-09,AMER,Low,RM-07,77.58,1,16.7,14.0,2288712.76,0,0,2.6999999999999993
PO-000243,2024-12,2,SUP-10,EMEA,Medium,RM-04,120.16,1,16.7,24.0,50996.61,0,0,-7.300000000000001
PO-000244,2024-12,2,SUP-10,EMEA,Medium,RM-07,135.57,1,27.7,24.0,3999525.14,1,0,3.6999999999999993
PO-000245,2024-12,2,SUP-10,EMEA,Medium,RM-07,175.66,1,24.2,24.0,5182107.43,0,0,0.1999999999999993
PO-000246,2024-12,2,SUP-10,EMEA,Medium,RM-12,182.43,1,19.6,24.0,49096.17,0,0,-4.399999999999999
PO-000247,2024-12,2,SUP-10,EMEA,Medium,RM-17,193.77,1,28.1,24.0,330936.93,0,0,4.100000000000001
PO-000248,2024-12,2,SUP-10,EMEA,Medium,RM-16,163.55,1,22.8,24.0,72795.36,0,0,-1.1999999999999993
PO-000249,2024-12,2,SUP-10,EMEA,Medium,RM-01,137.38,1,22.4,24.0,116607.03,0,0,-1.6000000000000014
PO-000250,2024-12,2,SUP-10,EMEA,Medium,RM-10,181.35,1,25.9,24.0,221503.53,0,0,1.8999999999999986
PO-000251,2025-01,3,SUP-01,EMEA,Low,RM-17,234.19,1,12.6,12.0,405101.0,0,0,0.5999999999999996
PO-000252,2025-01,3,SUP-01,EMEA,Low,RM-10,181.85,1,7.0,12.0,224958.21,0,0,-5.0
PO-000253,2025-01,3,SUP-01,EMEA,Low,RM-19,253.31,1,15.9,12.0,77013.03,0,0,3.9000000000000004
PO-000254,2025-01,3,SUP-01,EMEA,Low,RM-06,169.62,1,14.0,12.0,551253.39,0,0,2.0
PO-000255,2025-01,3,SUP-01,EMEA,Low,RM-06,211.51,1,9.9,12.0,687396.13,0,0,-2.0999999999999996
PO-000256,2025-01,3,SUP-01,EMEA,Low,RM-01,94.77,1,8.8,12.0,81468.63,0,0,-3.1999999999999993
PO-000257,2025-01,3,SUP-01,EMEA,Low,RM-18,240.73,1,14.3,12.0,605695.43,0,0,2.3000000000000007
PO-000258,2025-01,3,SUP-02,AMER,Low,RM-14,113.01,1,19.7,18.0,45021.31,0,0,1.6999999999999993
PO-000259,2025-01,3,SUP-02,AMER,Low,RM-03,58.47,0,19.5,18.0,58847.86,1,0,1.5
PO-000260,2025-01,3,SUP-02,AMER,Low,RM-08,133.95,1,18.9,18.0,101105.13,0,0,0.8999999999999986
PO-000261,2025-01,3,SUP-02,AMER,Low,RM-04,93.02,1,15.4,18.0,39981.05,0,0,-2.5999999999999996
PO-000262,2025-01,3,SUP-02,AMER,Low,RM-13,74.13,1,15.8,18.0,26423.48,0,0,-2.1999999999999993
PO-000263,2025-01,3,SUP-02,AMER,Low,RM-16,88.37,1,20.8,18.0,39834.78,0,0,2.8000000000000007
PO-000264,2025-01,3,SUP-02,AMER,Low,RM-13,154.92,1,17.4,18.0,55220.5,0,0,-0.6000000000000014
PO-000265,2025-01,3,SUP-02,AMER,Low,RM-19,145.58,1,18.1,18.0,44260.07,0,0,0.10000000000000142
PO-000266,2025-01,3,SUP-03,APAC,Medium,RM-04,256.26,1,34.8,34.0,110149.23,0,0,0.7999999999999972
PO-000267,2025-01,3,SUP-03,APAC,Medium,RM-16,256.44,1,30.8,34.0,115603.52,0,0,-3.1999999999999993
PO-000268,2025-01,3,SUP-03,APAC,Medium,RM-18,190.44,1,34.3,34.0,479150.15,0,0,0.29999999999999716
PO-000269,2025-01,3,SUP-03,APAC,Medium,RM-03,55.4,1,34.4,34.0,55751.81,0,0,0.3999999999999986
PO-000270,2025-01,3,SUP-03,APAC,Medium,RM-02,247.39,0,33.2,34.0,204892.4,0,0,-0.7999999999999972
PO-000271,2025-01,3,SUP-03,APAC,Medium,RM-18,220.25,1,30.0,34.0,554163.52,0,0,-4.0
PO-000272,2025-01,3,SUP-03,APAC,Medium,RM-05,224.33,0,36.5,34.0,42333.26,0,0,2.5
PO-000273,2025-01,3,SUP-03,APAC,Medium,RM-03,203.89,1,35.4,34.0,205198.3,0,0,1.3999999999999986
PO-000274,2025-01,3,SUP-03,APAC,Medium,RM-15,110.17,1,33.7,34.0,101637.01,0,0,-0.29999999999999716
PO-000275,2025-01,3,SUP-04,EMEA,Low,RM-07,122.72,1,12.9,10.0,3666566.34,0,0,2.9000000000000004
PO-000276,2025-01,3,SUP-04,EMEA,Low,RM-02,91.94,1,11.9,10.0,76146.08,0,0,1.9000000000000004
PO-000277,2025-01,3,SUP-04,EMEA,Low,RM-06,65.63,1,9.1,10.0,213287.72,0,0,-0.9000000000000004
PO-000278,2025-01,3,SUP-04,EMEA,Low,RM-13,69.28,1,9.8,10.0,24695.45,0,0,-0.1999999999999993
PO-000279,2025-01,3,SUP-04,EMEA,Low,RM-11,221.8,1,9.6,10.0,523197.29,0,0,-0.40000000000000036
PO-000280,2025-01,3,SUP-04,EMEA,Low,RM-19,186.86,1,8.4,10.0,56810.4,0,0,-1.5999999999999996
PO-000281,2025-01,3,SUP-04,EMEA,Low,RM-07,142.14,1,6.2,10.0,4246902.04,0,0,-3.8
PO-000282,2025-01,3,SUP-04,EMEA,Low,RM-01,211.63,1,13.1,10.0,181928.99,0,0,3.0999999999999996
PO-000283,2025-01,3,SUP-04,EMEA,Low,RM-20,152.15,1,11.1,10.0,311035.67,0,0,1.0999999999999996
PO-000284,2025-01,3,SUP-05,LATAM,Medium,RM-08,220.74,1,31.9,26.0,166618.81,0,0,5.899999999999999
PO-000285,2025-01,3,SUP-05,LATAM,Medium,RM-03,194.72,1,14.5,26.0,195972.59,0,0,-11.5
PO-000286,2025-01,3,SUP-05,LATAM,Medium,RM-10,133.87,1,29.4,26.0,165608.55,0,0,3.3999999999999986
PO-000287,2025-01,3,SUP-05,LATAM,Medium,RM-18,69.9,0,25.4,26.0,175864.74,0,0,-0.6000000000000014
PO-000288,2025-01,3,SUP-05,LATAM,Medium,RM-20,116.81,1,25.1,26.0,238800.54,0,0,-0.8999999999999986
PO-000289,2025-01,3,SUP-05,LATAM,Medium,RM-13,132.94,0,22.7,26.0,47386.62,0,0,-3.3000000000000007
PO-000290,2025-01,3,SUP-05,LATAM,Medium,RM-19,122.94,1,26.4,26.0,37376.76,0,0,0.3999999999999986
PO-000291,2025-01,3,SUP-05,LATAM,Medium,RM-05,253.23,1,27.9,26.0,47786.04,0,0,1.8999999999999986
PO-000292,2025-01,3,SUP-06,APAC,Medium,RM-17,57.88,1,29.6,29.0,100121.64,0,0,0.6000000000000014
PO-000293,2025-01,3,SUP-06,APAC,Medium,RM-15,247.05,1,24.8,29.0,227916.09,0,0,-4.199999999999999
PO-000294,2025-01,3,SUP-06,APAC,Medium,RM-01,109.44,1,34.7,29.0,94079.68,0,0,5.700000000000003
PO-000295,2025-01,3,SUP-06,APAC,Medium,RM-20,85.91,1,23.7,29.0,175636.53,0,0,-5.300000000000001
PO-000296,2025-01,3,SUP-06,APAC,Medium,RM-18,203.3,1,28.1,29.0,511524.5,0,0,-0.8999999999999986
PO-000297,2025-01,3,SUP-06,APAC,Medium,RM-04,81.91,1,27.3,29.0,35208.7,0,0,-1.6999999999999993
PO-000298,2025-01,3,SUP-06,APAC,Medium,RM-17,142.97,1,26.9,29.0,247313.01,0,0,-2.1000000000000014
PO-000299,2025-01,3,SUP-06,APAC,Medium,RM-17,136.08,1,24.0,29.0,235391.38,0,0,-5.0
PO-000300,2025-01,3,SUP-07,EMEA,High,RM-05,108.11,1,22.3,22.0,20400.58,0,0,0.3000000000000007
PO-000301,2025-01,3,SUP-07,EMEA,High,RM-17,259.47,1,21.8,22.0,448833.11,0,0,-0.1999999999999993
PO-000302,2025-01,3,SUP-07,EMEA,High,RM-01,77.85,1,24.6,22.0,66920.8,0,0,2.6000000000000014
PO-000303,2025-01,3,SUP-07,EMEA,High,RM-06,162.98,1,22.0,22.0,529660.22,0,0,0.0
PO-000304,2025-01,3,SUP-07,EMEA,High,RM-14,191.77,1,22.5,22.0,76395.99,0,0,0.5
PO-000305,2025-01,3,SUP-07,EMEA,High,RM-13,47.27,1,23.7,22.0,16850.56,0,0,1.6999999999999993
PO-000306,2025-01,3,SUP-07,EMEA,High,RM-03,100.41,1,24.4,22.0,101060.39,0,0,2.3999999999999986
PO-000307,2025-01,3,SUP-07,EMEA,High,RM-13,104.08,1,26.6,22.0,37100.11,0,0,4.600000000000001
PO-000308,2025-01,3,SUP-07,EMEA,High,RM-15,196.31,0,22.4,22.0,181106.07,0,0,0.3999999999999986
PO-000309,2025-01,3,SUP-07,EMEA,High,RM-18,152.75,1,19.3,22.0,384323.59,0,0,-2.6999999999999993
PO-000310,2025-01,3,SUP-07,EMEA,High,RM-17,40.92,1,24.1,22.0,70789.6,0,0,2.1000000000000014
PO-000311,2025-01,3,SUP-08,APAC,Low,RM-08,95.12,1,21.8,20.0,71800.05,0,0,1.8000000000000007
PO-000312,2025-01,3,SUP-08,APAC,Low,RM-06,94.67,0,20.4,20.0,307669.37,0,0,0.3999999999999986
PO-000313,2025-01,3,SUP-08,APAC,Low,RM-14,58.08,1,22.5,20.0,23138.07,0,0,2.5
PO-000314,2025-01,3,SUP-08,APAC,Low,RM-02,128.92,0,21.6,20.0,106775.94,0,0,1.6000000000000014
PO-000315,2025-01,3,SUP-08,APAC,Low,RM-13,251.17,1,25.2,20.0,89528.73,0,0,5.199999999999999
PO-000316,2025-01,3,SUP-08,APAC,Low,RM-01,71.69,1,18.9,20.0,61630.16,1,0,-1.1000000000000014
PO-000317,2025-01,3,SUP-08,APAC,Low,RM-12,191.32,1,19.6,20.0,52149.42,0,0,-0.3999999999999986
PO-000318,2025-01,3,SUP-08,APAC,Low,RM-17,50.39,1,20.8,20.0,87168.77,0,0,0.8000000000000007
PO-000319,2025-01,3,SUP-08,APAC,Low,RM-12,158.23,1,17.1,20.0,43129.79,0,0,-2.8999999999999986
PO-000320,2025-01,3,SUP-08,APAC,Low,RM-20,112.64,1,26.5,20.0,230269.07,0,0,6.5
PO-000321,2025-01,3,SUP-09,AMER,Low,RM-12,213.42,1,8.2,14.0,58173.09,0,0,-5.800000000000001
PO-000322,2025-01,3,SUP-09,AMER,Low,RM-10,229.59,1,9.3,14.0,284023.89,0,0,-4.699999999999999
PO-000323,2025-01,3,SUP-09,AMER,Low,RM-10,199.51,1,11.5,14.0,246807.31,0,0,-2.5
PO-000324,2025-01,3,SUP-09,AMER,Low,RM-03,115.84,1,14.7,14.0,116580.65,1,0,0.6999999999999993
PO-000325,2025-01,3,SUP-09,AMER,Low,RM-06,73.74,1,11.9,14.0,239648.82,0,0,-2.0999999999999996
PO-000326,2025-01,3,SUP-09,AMER,Low,RM-09,215.13,1,15.2,14.0,144341.31,0,0,1.1999999999999993
PO-000327,2025-01,3,SUP-09,AMER,Low,RM-04,161.26,1,16.7,14.0,69313.33,0,0,2.6999999999999993
PO-000328,2025-01,3,SUP-09,AMER,Low,RM-05,48.11,1,14.2,14.0,9078.42,0,0,0.1999999999999993
PO-000329,2025-01,3,SUP-09,AMER,Low,RM-14,189.64,1,14.1,14.0,75550.38,0,0,0.09999999999999964
PO-000330,2025-01,3,SUP-09,AMER,Low,RM-15,107.54,0,10.4,14.0,99208.74,0,0,-3.5999999999999996
PO-000331,2025-01,3,SUP-10,EMEA,Medium,RM-19,249.09,1,19.3,24.0,75730.75,0,0,-4.699999999999999
PO-000332,2025-01,3,SUP-10,EMEA,Medium,RM-11,237.87,1,23.9,24.0,561085.89,0,0,-0.10000000000000142
PO-000333,2025-01,3,SUP-10,EMEA,Medium,RM-10,197.08,1,25.7,24.0,243803.96,0,0,1.6999999999999993
PO-000334,2025-01,3,SUP-10,EMEA,Medium,RM-05,76.79,0,17.4,24.0,14491.33,0,0,-6.600000000000001
PO-000335,2025-01,3,SUP-10,EMEA,Medium,RM-05,192.23,1,19.8,24.0,36274.76,0,0,-4.199999999999999
PO-000336,2025-01,3,SUP-10,EMEA,Medium,RM-07,55.19,0,27.6,24.0,1649028.43,0,0,3.6000000000000014
PO-000337,2025-01,3,SUP-10,EMEA,Medium,RM-19,117.76,1,21.1,24.0,35801.21,0,0,-2.8999999999999986
PO-000338,2025-02,4,SUP-01,EMEA,Low,RM-12,114.64,1,9.1,12.0,31503.37,0,0,-2.9000000000000004
PO-000339,2025-02,4,SUP-01,EMEA,Low,RM-11,125.92,1,12.7,12.0,299458.59,0,0,0.6999999999999993
PO-000340,2025-02,4,SUP-01,EMEA,Low,RM-18,197.98,1,11.6,12.0,502210.48,0,0,-0.40000000000000036
PO-000341,2025-02,4,SUP-01,EMEA,Low,RM-05,209.88,0,8.4,12.0,39929.24,0,0,-3.5999999999999996
PO-000342,2025-02,4,SUP-01,EMEA,Low,RM-19,78.76,1,15.3,12.0,24140.02,0,0,3.3000000000000007
PO-000343,2025-02,4,SUP-01,EMEA,Low,RM-14,210.96,1,10.4,12.0,84727.55,0,0,-1.5999999999999996
PO-000344,2025-02,4,SUP-01,EMEA,Low,RM-07,50.51,0,7.9,12.0,1521361.41,0,0,-4.1
PO-000345,2025-02,4,SUP-02,AMER,Low,RM-05,223.24,1,23.2,18.0,42470.84,0,0,5.199999999999999
PO-000346,2025-02,4,SUP-02,AMER,Low,RM-05,221.2,1,23.0,18.0,42083.62,0,0,5.0
PO-000347,2025-02,4,SUP-02,AMER,Low,RM-19,106.34,1,18.9,18.0,32595.46,0,0,0.8999999999999986
PO-000348,2025-02,4,SUP-02,AMER,Low,RM-12,178.38,1,13.0,18.0,49018.32,0,0,-5.0
PO-000349,2025-02,4,SUP-02,AMER,Low,RM-11,192.06,1,15.7,18.0,456743.4,0,0,-2.3000000000000007
PO-000350,2025-02,4,SUP-02,AMER,Low,RM-17,91.01,1,16.1,18.0,158708.81,0,0,-1.8999999999999986
PO-000351,2025-02,4,SUP-02,AMER,Low,RM-17,182.26,1,16.0,18.0,317853.13,0,0,-2.0
PO-000352,2025-02,4,SUP-03,APAC,Medium,RM-04,142.33,1,33.3,34.0,61676.73,0,0,-0.7000000000000028
PO-000353,2025-02,4,SUP-03,APAC,Medium,RM-13,123.62,1,33.4,34.0,44424.56,0,0,-0.6000000000000014
PO-000354,2025-02,4,SUP-03,APAC,Medium,RM-10,224.27,1,33.7,34.0,279707.64,0,0,-0.29999999999999716
PO-000355,2025-02,4,SUP-03,APAC,Medium,RM-01,126.25,1,33.6,34.0,109415.53,0,0,-0.3999999999999986
PO-000356,2025-02,4,SUP-03,APAC,Medium,RM-04,160.41,1,34.4,34.0,69512.48,1,0,0.3999999999999986
PO-000357,2025-02,4,SUP-03,APAC,Medium,RM-18,241.41,1,33.4,34.0,612373.15,0,0,-0.6000000000000014
PO-000358,2025-02,4,SUP-03,APAC,Medium,RM-14,197.71,0,34.7,34.0,79407.6,0,0,0.7000000000000028
PO-000359,2025-02,4,SUP-04,EMEA,Low,RM-11,221.77,1,10.0,10.0,527402.99,0,0,0.0
PO-000360,2025-02,4,SUP-04,EMEA,Low,RM-10,182.68,1,11.0,10.0,227837.67,0,0,1.0
PO-000361,2025-02,4,SUP-04,EMEA,Low,RM-02,142.29,1,15.9,10.0,118807.55,0,0,5.9
PO-000362,2025-02,4,SUP-04,EMEA,Low,RM-03,113.4,1,14.2,10.0,115066.35,0,0,4.199999999999999
PO-000363,2025-02,4,SUP-04,EMEA,Low,RM-01,258.63,1,10.4,10.0,224153.2,0,0,0.40000000000000036
PO-000364,2025-02,4,SUP-04,EMEA,Low,RM-16,199.16,1,8.5,10.0,90515.98,0,0,-1.5
PO-000365,2025-02,4,SUP-04,EMEA,Low,RM-09,217.09,1,7.5,10.0,146850.74,0,0,-2.5
PO-000366,2025-02,4,SUP-04,EMEA,Low,RM-18,201.01,1,3.4,10.0,509889.62,0,0,-6.6
PO-000367,2025-02,4,SUP-04,EMEA,Low,RM-08,124.78,1,5.2,10.0,94960.78,0,0,-4.8
PO-000368,2025-02,4,SUP-05,LATAM,Medium,RM-20,133.38,1,27.2,26.0,274894.6,0,0,1.1999999999999993
PO-000369,2025-02,4,SUP-05,LATAM,Medium,RM-06,157.53,1,21.3,26.0,516163.3,0,0,-4.699999999999999
PO-000370,2025-02,4,SUP-05,LATAM,Medium,RM-07,86.08,1,23.6,26.0,2593079.59,0,0,-2.3999999999999986
PO-000371,2025-02,4,SUP-05,LATAM,Medium,RM-07,239.12,1,27.8,26.0,7202824.5,1,0,1.8000000000000007
PO-000372,2025-02,4,SUP-05,LATAM,Medium,RM-03,95.93,1,29.5,26.0,97340.51,0,0,3.5
PO-000373,2025-02,4,SUP-05,LATAM,Medium,RM-17,201.97,1,23.5,26.0,352227.47,0,0,-2.5
PO-000374,2025-02,4,SUP-05,LATAM,Medium,RM-19,62.17,1,28.2,26.0,19055.71,0,0,2.1999999999999993
PO-000375,2025-02,4,SUP-05,LATAM,Medium,RM-18,90.23,1,21.3,26.0,228889.82,0,0,-4.699999999999999
PO-000376,2025-02,4,SUP-05,LATAM,Medium,RM-01,171.43,1,29.9,26.0,148575.05,0,0,3.8999999999999986
PO-000377,2025-02,4,SUP-05,LATAM,Medium,RM-01,150.36,1,28.1,26.0,130317.9,0,0,2.1000000000000014
PO-000378,2025-02,4,SUP-05,LATAM,Medium,RM-12,120.0,1,25.1,26.0,32977.09,0,0,-0.8999999999999986
PO-000379,2025-02,4,SUP-06,APAC,Medium,RM-16,168.41,1,19.6,29.0,76538.44,0,0,-9.399999999999999
PO-000380,2025-02,4,SUP-06,APAC,Medium,RM-12,104.07,1,27.6,29.0,28599.25,0,0,-1.3999999999999986
PO-000381,2025-02,4,SUP-06,APAC,Medium,RM-08,121.37,1,28.3,29.0,92360.71,0,0,-0.6999999999999993
PO-000382,2025-02,4,SUP-06,APAC,Medium,RM-15,234.86,1,28.2,29.0,218442.14,0,0,-0.8000000000000007
PO-000383,2025-02,4,SUP-06,APAC,Medium,RM-18,106.23,1,31.8,29.0,269462.15,0,0,2.8000000000000007
PO-000384,2025-02,4,SUP-06,APAC,Medium,RM-18,211.99,1,27.0,29.0,537738.39,0,0,-2.0
PO-000385,2025-02,4,SUP-06,APAC,Medium,RM-10,97.59,1,24.7,29.0,121717.75,0,0,-4.300000000000001
PO-000386,2025-02,4,SUP-06,APAC,Medium,RM-04,126.71,1,29.6,29.0,54908.8,0,0,0.6000000000000014
PO-000387,2025-02,4,SUP-06,APAC,Medium,RM-12,224.12,0,27.1,29.0,61589.75,1,0,-1.8999999999999986
PO-000388,2025-02,4,SUP-06,APAC,Medium,RM-18,52.64,1,29.7,29.0,133532.22,0,0,0.6999999999999993
PO-000389,2025-02,4,SUP-07,EMEA,High,RM-16,208.5,1,20.6,22.0,94758.52,0,0,-1.3999999999999986
PO-000390,2025-02,4,SUP-07,EMEA,High,RM-11,115.93,1,20.0,22.0,275690.22,1,0,-2.0
PO-000391,2025-02,4,SUP-07,EMEA,High,RM-14,140.44,1,22.3,22.0,56404.93,0,0,0.3000000000000007
PO-000392,2025-02,4,SUP-07,EMEA,High,RM-05,56.34,1,27.6,22.0,10719.21,1,0,5.600000000000001
PO-000393,2025-02,4,SUP-07,EMEA,High,RM-06,85.16,1,16.3,22.0,279031.41,0,0,-5.699999999999999
PO-000394,2025-02,4,SUP-07,EMEA,High,RM-09,133.19,0,22.0,22.0,90095.85,0,0,0.0
PO-000395,2025-02,4,SUP-08,APAC,Low,RM-13,191.23,1,16.6,20.0,68721.32,0,0,-3.3999999999999986
PO-000396,2025-02,4,SUP-08,APAC,Low,RM-08,171.61,1,23.3,20.0,130596.02,0,0,3.3000000000000007
PO-000397,2025-02,4,SUP-08,APAC,Low,RM-12,67.35,1,23.9,20.0,18507.81,0,0,3.8999999999999986
PO-000398,2025-02,4,SUP-08,APAC,Low,RM-19,60.54,1,20.5,20.0,18557.48,0,0,0.5
PO-000399,2025-02,4,SUP-08,APAC,Low,RM-14,171.05,1,17.2,20.0,68699.1,0,0,-2.8000000000000007
PO-000400,2025-02,4,SUP-08,APAC,Low,RM-16,44.63,1,24.2,20.0,20282.53,0,0,4.199999999999999
PO-000401,2025-02,4,SUP-08,APAC,Low,RM-18,187.29,1,21.7,20.0,475097.06,0,0,1.6999999999999993
PO-000402,2025-02,4,SUP-09,AMER,Low,RM-10,173.78,1,18.4,14.0,216731.93,0,0,4.399999999999999
PO-000403,2025-02,4,SUP-09,AMER,Low,RM-09,168.42,1,12.9,14.0,113923.03,0,0,-1.0999999999999996
PO-000404,2025-02,4,SUP-09,AMER,Low,RM-10,212.49,1,12.5,14.0,265013.09,0,0,-1.5
PO-000405,2025-02,4,SUP-09,AMER,Low,RM-01,168.98,1,17.9,14.0,146450.92,0,0,3.8999999999999986
PO-000406,2025-02,4,SUP-09,AMER,Low,RM-10,207.7,1,16.5,14.0,259046.97,0,0,2.5
PO-000407,2025-02,4,SUP-09,AMER,Low,RM-13,230.95,1,13.7,14.0,82995.2,0,0,-0.3000000000000007
PO-000408,2025-02,4,SUP-09,AMER,Low,RM-20,162.41,1,13.2,14.0,334731.24,0,0,-0.8000000000000007
PO-000409,2025-02,4,SUP-09,AMER,Low,RM-18,124.97,1,3.7,14.0,317008.42,0,0,-10.3
PO-000410,2025-02,4,SUP-09,AMER,Low,RM-08,247.56,1,14.7,14.0,188389.9,0,0,0.6999999999999993
PO-000411,2025-02,4,SUP-10,EMEA,Medium,RM-06,198.45,1,23.1,24.0,650228.76,0,0,-0.8999999999999986
PO-000412,2025-02,4,SUP-10,EMEA,Medium,RM-14,244.06,1,22.5,24.0,98022.56,0,0,-1.5
PO-000413,2025-02,4,SUP-10,EMEA,Medium,RM-07,209.42,1,22.9,24.0,6308297.8,0,0,-1.1000000000000014
PO-000414,2025-02,4,SUP-10,EMEA,Medium,RM-05,203.16,1,19.4,24.0,38651.0,0,0,-4.600000000000001
PO-000415,2025-02,4,SUP-10,EMEA,Medium,RM-15,91.97,1,25.2,24.0,85543.52,0,0,1.1999999999999993
PO-000416,2025-02,4,SUP-10,EMEA,Medium,RM-15,218.27,1,21.0,24.0,203015.2,0,0,-3.0
PO-000417,2025-02,4,SUP-10,EMEA,Medium,RM-18,75.59,1,23.1,24.0,191738.88,0,0,-0.8999999999999986
PO-000418,2025-03,5,SUP-01,EMEA,Low,RM-03,156.86,1,16.3,12.0,159616.43,0,0,4.300000000000001
PO-000419,2025-03,5,SUP-01,EMEA,Low,RM-08,259.88,1,12.6,12.0,198336.67,0,0,0.5999999999999996
PO-000420,2025-03,5,SUP-01,EMEA,Low,RM-04,179.32,1,11.2,12.0,77930.97,0,0,-0.8000000000000007
PO-000421,2025-03,5,SUP-01,EMEA,Low,RM-01,193.77,1,10.1,12.0,168421.44,0,0,-1.9000000000000004
PO-000422,2025-03,5,SUP-01,EMEA,Low,RM-10,47.0,1,7.1,12.0,58789.21,0,0,-4.9
PO-000423,2025-03,5,SUP-01,EMEA,Low,RM-09,181.31,1,7.2,12.0,123000.37,0,0,-4.8
PO-000424,2025-03,5,SUP-01,EMEA,Low,RM-20,160.64,1,14.6,12.0,332052.48,0,0,2.5999999999999996
PO-000425,2025-03,5,SUP-01,EMEA,Low,RM-07,204.82,1,6.2,12.0,6187556.52,0,0,-5.8
PO-000426,2025-03,5,SUP-02,AMER,Low,RM-07,68.25,0,19.5,18.0,2061977.27,0,0,1.5
PO-000427,2025-03,5,SUP-02,AMER,Low,RM-17,248.24,1,18.7,18.0,434166.14,0,0,0.6999999999999993
PO-000428,2025-03,5,SUP-02,AMER,Low,RM-20,211.69,1,18.8,18.0,437572.46,0,0,0.8000000000000007
PO-000429,2025-03,5,SUP-02,AMER,Low,RM-16,138.2,1,21.3,18.0,62992.17,0,0,3.3000000000000007
PO-000430,2025-03,5,SUP-02,AMER,Low,RM-16,197.98,1,19.2,18.0,90239.88,0,0,1.1999999999999993
PO-000431,2025-03,5,SUP-02,AMER,Low,RM-01,156.34,0,24.4,18.0,135892.1,0,0,6.399999999999999
PO-000432,2025-03,5,SUP-02,AMER,Low,RM-07,49.44,1,15.1,18.0,1493465.99,0,0,-2.9000000000000004
PO-000433,2025-03,5,SUP-02,AMER,Low,RM-02,247.93,1,14.1,18.0,207613.92,0,0,-3.9000000000000004
PO-000434,2025-03,5,SUP-03,APAC,Medium,RM-04,115.74,1,32.3,34.0,50301.88,0,0,-1.7000000000000028
PO-000435,2025-03,5,SUP-03,APAC,Medium,RM-07,53.01,1,28.7,34.0,1601478.07,0,0,-5.300000000000001
PO-000436,2025-03,5,SUP-03,APAC,Medium,RM-14,129.25,0,36.6,34.0,52063.41,0,0,2.6000000000000014
PO-000437,2025-03,5,SUP-03,APAC,Medium,RM-15,244.09,1,32.5,34.0,227688.83,0,0,-1.5
PO-000438,2025-03,5,SUP-03,APAC,Medium,RM-07,156.32,1,31.9,34.0,4722484.23,0,0,-2.1000000000000014
PO-000439,2025-03,5,SUP-03,APAC,Medium,RM-12,213.36,1,36.1,34.0,58800.72,0,0,2.1000000000000014
PO-000440,2025-03,5,SUP-04,EMEA,Low,RM-20,223.31,1,6.4,10.0,461578.03,0,0,-3.5999999999999996
