batch_id,period,period_idx,plant_id,region,formula_id,product_id,product_family,oee,yield_pct,planned_qty_t,actual_qty_t,sold_qty_t,qc_failed,rm_cost_per_t,total_cost,revenue,cs_active,gross_margin,conv_cost_per_t_calc
BAT-000143,2024-10,0,PLT-03,APAC,FRM-04,PRD-04,Agrochem,0.574,0.9157,65.17,59.67,0.0,1,522.58,50021.78,0.0,0,-50021.78,244.97838576031904
BAT-000144,2024-10,0,PLT-04,EMEA,FRM-08,PRD-08,Surfactants,0.8335,0.9157,38.46,35.22,35.22,0,1002.54,52818.94,81626.38,0,28807.440000000002,370.80737389495584
BAT-000145,2024-10,0,PLT-05,LATAM,FRM-09,PRD-09,Specialty,0.8087,0.7782,30.43,23.68,23.68,0,1543.95,65399.68,59857.22,0,-5542.459999999999,605.2343575418993
BAT-000146,2024-10,0,PLT-03,APAC,FRM-11,PRD-11,Polymers,0.6293,0.8866,47.83,42.4,42.4,0,699.3,48596.89,72170.21,0,23573.320000000007,316.7336608822915
BAT-000147,2024-10,0,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.8606,0.8638,3.23,2.79,2.79,0,14308.0,63087.52,101307.65,0,38220.13,5223.739938080493
BAT-000148,2024-10,0,PLT-02,AMER,FRM-03,PRD-03,Solvents,0.8418,0.9668,48.4,46.8,46.8,0,530.67,35828.19,63293.84,0,27465.649999999994,209.58185950413235
BAT-000149,2024-10,0,PLT-03,APAC,FRM-07,PRD-07,Catalysts,0.6474,0.8434,1.09,0.92,0.92,0,14308.0,23239.92,32562.5,0,9322.580000000002,7013.027522935776
BAT-000150,2024-10,0,PLT-01,EMEA,FRM-01,PRD-01,Polymers,0.8513,0.9106,24.61,22.41,22.41,0,726.88,25188.66,40770.19,0,15581.530000000002,296.63320601381554
BAT-000151,2024-10,0,PLT-06,APAC,FRM-06,PRD-06,Coatings,0.7718,0.9416,22.29,20.99,20.99,0,1372.28,42962.97,68694.61,0,25731.64,555.174912516824
BAT-000152,2024-10,0,PLT-04,EMEA,FRM-11,PRD-11,Polymers,0.9014,0.9401,50.09,47.09,47.09,0,699.3,47640.32,81456.4,0,33816.079999999994,251.79443002595326
BAT-000153,2024-10,0,PLT-04,EMEA,FRM-01,PRD-01,Polymers,0.97,0.9576,76.63,73.37,0.0,1,726.88,75757.24,0.0,0,-75757.24,261.73072686937246
BAT-000154,2024-10,0,PLT-04,EMEA,FRM-11,PRD-11,Polymers,0.8818,0.9667,71.52,69.13,69.13,0,699.3,70332.55,116679.54,0,46346.98999999999,284.0969519015662
BAT-000155,2024-10,0,PLT-04,EMEA,FRM-10,PRD-10,Agrochem,0.8659,0.9203,46.13,42.45,42.45,0,553.28,35062.49,50570.61,0,15508.120000000003,206.79999132885314
BAT-000156,2024-10,0,PLT-06,APAC,FRM-08,PRD-08,Surfactants,0.8723,0.9259,41.68,38.59,38.59,0,1002.54,57134.03,89844.39,0,32710.36,368.2380710172745
BAT-000157,2024-10,0,PLT-02,AMER,FRM-05,PRD-05,Coatings,0.8988,0.8782,46.25,40.62,40.62,0,1264.2,81225.88,122127.53,0,40901.649999999994,492.03524324324326
BAT-000158,2024-10,0,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.8607,0.8555,44.56,38.12,38.12,0,1543.95,92473.49,94631.5,0,2158.0099999999948,531.307854578097
BAT-000159,2024-10,0,PLT-05,LATAM,FRM-12,PRD-12,Solvents,0.8133,0.9714,28.11,27.31,27.31,0,584.64,23179.08,39012.8,0,15833.720000000001,239.94484525080054
BAT-000160,2024-10,0,PLT-06,APAC,FRM-04,PRD-04,Agrochem,0.7504,0.8929,41.52,37.07,37.07,0,522.58,31859.76,41321.71,0,9461.95,244.7552601156068
BAT-000161,2024-10,0,PLT-01,EMEA,FRM-07,PRD-07,Catalysts,0.9066,0.8305,1.45,1.21,1.21,0,14308.0,28530.91,44774.44,0,16243.530000000002,5368.489655172416
BAT-000162,2024-10,0,PLT-02,AMER,FRM-02,PRD-02,Polymers,0.8525,0.9551,57.36,54.78,54.78,0,851.86,66601.18,106789.45,0,40188.270000000004,309.24843793584375
BAT-000163,2024-10,0,PLT-03,APAC,FRM-04,PRD-04,Agrochem,0.6564,0.8906,58.8,52.36,52.36,0,522.58,45382.45,58573.64,0,13191.190000000002,249.23037414965984
BAT-000164,2024-10,0,PLT-05,LATAM,FRM-08,PRD-08,Surfactants,0.8226,0.9449,24.76,23.4,23.4,0,1002.54,34778.07,51353.94,0,16575.870000000003,402.0670274636509
BAT-000165,2024-10,0,PLT-01,EMEA,FRM-07,PRD-07,Catalysts,0.8778,0.87,1.68,1.47,1.47,0,14308.0,32724.01,52996.84,0,20272.829999999998,5170.577380952382
BAT-000166,2024-10,0,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.8062,0.8549,2.92,2.5,2.5,0,14308.0,58315.49,87928.47,0,29612.980000000003,5663.058219178081
BAT-000167,2024-10,0,PLT-05,LATAM,FRM-01,PRD-01,Polymers,0.7902,0.9486,20.65,19.59,19.59,0,726.88,20755.95,35224.37,0,14468.420000000002,278.25075060532697
BAT-000168,2024-10,0,PLT-04,EMEA,FRM-11,PRD-11,Polymers,0.9017,0.9094,32.93,29.95,29.95,0,699.3,31561.49,47399.87,0,15838.380000000001,259.14184634072285
BAT-000169,2024-10,0,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.6369,0.8121,30.51,24.78,24.78,0,1264.2,57911.08,76377.0,0,18465.92,633.9016060308095
BAT-000170,2024-10,0,PLT-04,EMEA,FRM-02,PRD-02,Polymers,0.9036,0.9517,58.04,55.23,55.23,0,851.86,69811.97,110299.83,0,40487.86,350.9651206064783
BAT-000171,2024-10,0,PLT-06,APAC,FRM-04,PRD-04,Agrochem,0.8235,0.8855,89.54,79.29,0.0,1,522.58,64741.41,0.0,0,-64741.41,200.46456109001554
BAT-000172,2024-10,0,PLT-04,EMEA,FRM-05,PRD-05,Coatings,0.8904,0.8841,26.18,23.15,23.15,0,1264.2,44665.65,69847.84,0,25182.189999999995,441.89816653934304
BAT-000173,2024-10,0,PLT-04,EMEA,FRM-06,PRD-06,Coatings,0.8428,0.9242,27.7,25.6,25.6,0,1372.28,54202.85,84222.32,0,30019.47000000001,584.5015884476534
BAT-000174,2024-10,0,PLT-03,APAC,FRM-07,PRD-07,Catalysts,0.6558,0.8514,1.03,0.88,0.88,0,14308.0,22070.4,32569.56,0,10499.16,7119.572815533982
BAT-000175,2024-10,0,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.822,0.9275,34.08,31.61,31.61,0,553.28,26879.87,38417.18,0,11537.310000000001,235.44857981220662
BAT-000176,2024-10,0,PLT-05,LATAM,FRM-08,PRD-08,Surfactants,0.7739,0.9323,37.73,35.17,35.17,0,1002.54,53837.45,80303.9,0,26466.449999999997,424.37359660747416
BAT-000177,2024-10,0,PLT-06,APAC,FRM-09,PRD-09,Specialty,0.8408,0.8414,31.09,26.16,26.16,0,1543.95,66841.81,70642.79,0,3800.979999999996,605.9956416854291
BAT-000178,2024-10,0,PLT-03,APAC,FRM-12,PRD-12,Solvents,0.6563,0.8871,70.41,62.46,62.46,0,584.64,58978.23,84738.84,0,25760.609999999993,252.99996591393278
BAT-000179,2024-10,0,PLT-04,EMEA,FRM-03,PRD-03,Solvents,0.922,0.9274,72.78,67.49,67.49,0,530.67,52743.7,86614.67,0,33870.97,194.03046716130802
BAT-000180,2024-10,0,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.8808,0.9345,58.31,54.49,54.49,0,851.86,69956.04,111947.39,0,41991.350000000006,347.8662905162063
BAT-000181,2024-10,0,PLT-04,EMEA,FRM-08,PRD-08,Surfactants,0.9064,0.9215,57.13,52.64,52.64,0,1002.54,80782.66,123543.92,0,42761.259999999995,411.47470330824444
BAT-000182,2024-10,0,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.8134,0.8736,56.05,48.96,48.96,0,553.28,44944.48,60805.85,0,15861.369999999995,248.58404995539706
BAT-000183,2024-10,0,PLT-05,LATAM,FRM-02,PRD-02,Polymers,0.8574,0.8989,38.17,34.31,34.31,0,851.86,45399.77,67131.26,0,21731.489999999998,337.5497458737226
BAT-000184,2024-10,0,PLT-06,APAC,FRM-04,PRD-04,Agrochem,0.8487,0.8893,28.17,25.05,25.05,0,522.58,21009.81,30423.11,0,9413.3,223.24215122470707
BAT-000185,2024-10,0,PLT-02,AMER,FRM-08,PRD-08,Surfactants,0.826,0.9397,51.43,48.33,48.33,0,1002.54,72256.68,107347.42,0,35090.740000000005,402.4119735562899
BAT-000186,2024-10,0,PLT-02,AMER,FRM-04,PRD-04,Agrochem,0.8033,0.9938,87.59,87.05,87.05,0,522.58,66729.28,101093.73,0,34364.45,239.25673935380746
BAT-000187,2024-10,0,PLT-02,AMER,FRM-03,PRD-03,Solvents,0.8795,0.9671,102.03,98.67,98.67,0,530.67,74223.49,134775.63,0,60552.14,196.79731353523482
BAT-000188,2024-10,0,PLT-04,EMEA,FRM-08,PRD-08,Surfactants,0.894,0.9416,37.79,35.58,35.58,0,1002.54,53781.78,85140.46,0,31358.680000000008,420.63491399841223
BAT-000189,2024-10,0,PLT-03,APAC,FRM-11,PRD-11,Polymers,0.6333,0.8828,61.26,54.08,54.08,0,699.3,63488.17,88781.69,0,25293.520000000004,337.07234737185763
BAT-000190,2024-10,0,PLT-03,APAC,FRM-04,PRD-04,Agrochem,0.6871,0.8624,51.62,44.52,44.52,0,522.58,38345.94,52597.83,0,14251.89,220.27044556373505
BAT-000191,2024-10,0,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.8307,0.8638,47.41,40.95,40.95,0,1372.28,92062.73,140830.39,0,48767.66000000002,569.5620164522254
BAT-000192,2024-10,0,PLT-04,EMEA,FRM-06,PRD-06,Coatings,0.838,0.9097,29.91,27.21,27.21,0,1372.28,58226.55,88722.79,0,30496.23999999999,574.4451755265798
BAT-000193,2024-10,0,PLT-06,APAC,FRM-12,PRD-12,Solvents,0.8524,0.9215,26.8,24.69,24.69,0,584.64,22277.64,34164.71,0,11887.07,246.615223880597
BAT-000194,2024-10,0,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.8333,0.9423,87.97,82.89,82.89,0,553.28,70247.29,106232.13,0,35984.84000000001,245.25688757530975
BAT-000195,2024-10,0,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.87,0.9759,45.95,44.84,44.84,0,584.64,36521.24,63118.29,0,26597.050000000003,210.16391730141447
BAT-000196,2024-10,0,PLT-05,LATAM,FRM-03,PRD-03,Solvents,0.8127,0.995,37.19,37.01,37.01,0,530.67,27793.13,49152.33,0,21359.2,216.65804517343383
BAT-000197,2024-10,0,PLT-01,EMEA,FRM-10,PRD-10,Agrochem,0.852,0.9615,52.56,50.53,50.53,0,553.28,40911.35,59624.49,0,18713.14,225.09423896499231
BAT-000198,2024-10,0,PLT-03,APAC,FRM-01,PRD-01,Polymers,0.6173,0.8842,59.67,52.76,52.76,0,726.88,65463.68,91229.32,0,25765.640000000007,370.2153578012402
BAT-000199,2024-10,0,PLT-03,APAC,FRM-09,PRD-09,Specialty,0.6677,0.7958,39.94,31.79,31.79,0,1543.95,88670.34,82552.7,0,-6117.639999999999,676.1386329494242
BAT-000200,2024-10,0,PLT-02,AMER,FRM-09,PRD-09,Specialty,0.9319,0.8022,28.05,22.5,22.5,0,1543.95,58798.79,60758.28,0,1959.489999999998,552.2635472370764
BAT-000201,2024-10,0,PLT-05,LATAM,FRM-08,PRD-08,Surfactants,0.82,0.9054,19.79,17.91,17.91,0,1002.54,28496.75,42142.91,0,13646.160000000003,437.4170490146539
BAT-000202,2024-10,0,PLT-05,LATAM,FRM-06,PRD-06,Coatings,0.8167,0.9009,15.82,14.25,14.25,0,1372.28,30089.91,48821.84,0,18731.929999999997,529.7370670037926
BAT-000203,2024-10,0,PLT-01,EMEA,FRM-07,PRD-07,Catalysts,0.8515,0.8551,1.14,0.98,0.98,0,14308.0,22800.82,33703.83,0,10903.010000000002,5692.7192982456145
BAT-000204,2024-10,0,PLT-06,APAC,FRM-06,PRD-06,Coatings,0.7525,0.8906,29.4,26.18,26.18,0,1372.28,57626.06,86119.01,0,28492.949999999997,587.790068027211
BAT-000205,2024-10,0,PLT-04,EMEA,FRM-06,PRD-06,Coatings,0.85,0.9088,25.3,22.99,22.99,0,1372.28,49480.53,79221.32,0,29740.790000000008,583.4721739130434
BAT-000206,2024-10,0,PLT-02,AMER,FRM-12,PRD-12,Solvents,0.8028,0.9293,98.72,91.73,91.73,0,584.64,82172.13,126348.06,0,44175.92999999999,247.7357090761751
BAT-000207,2024-10,0,PLT-05,LATAM,FRM-10,PRD-10,Agrochem,0.7824,0.9745,69.65,67.88,67.88,0,553.28,55276.05,78976.71,0,23700.660000000003,240.3459870782484
BAT-000208,2024-10,0,PLT-05,LATAM,FRM-06,PRD-06,Coatings,0.8433,0.9149,19.71,18.04,18.04,0,1372.28,38047.11,62858.02,0,24810.909999999996,558.0655098934551
BAT-000209,2024-10,0,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.8077,0.8763,32.44,28.42,28.42,0,1264.2,57545.25,85286.05,0,27740.800000000003,509.69796547472265
BAT-000210,2024-10,0,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.864,0.9356,47.04,44.01,44.01,0,553.28,36221.18,55210.44,0,18989.260000000002,216.72807823129256
BAT-000211,2024-10,0,PLT-02,AMER,FRM-10,PRD-10,Agrochem,0.8795,0.9518,48.41,46.08,46.08,0,553.28,37128.09,55476.51,0,18348.420000000006,213.6708366040075
BAT-000212,2024-10,0,PLT-01,EMEA,FRM-03,PRD-03,Solvents,0.903,0.8905,90.9,80.94,80.94,0,530.67,68449.07,103777.49,0,35328.42,222.3450715071508
BAT-000213,2024-10,0,PLT-05,LATAM,FRM-11,PRD-11,Polymers,0.7995,0.9389,45.06,42.31,42.31,0,699.3,43745.53,66373.71,0,22628.180000000008,271.52845095428313
BAT-000214,2024-10,0,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.7278,0.8517,29.65,25.25,25.25,0,1264.2,55611.96,76428.02,0,20816.060000000005,611.4141652613828
BAT-000215,2024-10,0,PLT-01,EMEA,FRM-08,PRD-08,Surfactants,0.9192,0.9419,25.79,24.3,24.3,0,1002.54,36075.61,54274.03,0,18198.42,396.2816362931369
BAT-000216,2024-10,0,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.7974,0.8298,27.33,22.68,22.68,0,1543.95,59280.19,61513.93,0,2233.739999999998,625.1019575557996
BAT-000217,2024-10,0,PLT-01,EMEA,FRM-05,PRD-05,Coatings,0.8414,0.8898,19.88,17.69,17.69,0,1264.2,35439.93,54827.73,0,19387.800000000003,518.4926559356138
BAT-000218,2024-10,0,PLT-02,AMER,FRM-12,PRD-12,Solvents,0.8483,0.9547,69.92,66.75,66.75,0,584.64,55626.39,97256.84,0,41630.45,210.93193935926774
BAT-000219,2024-10,0,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.8239,0.8229,23.31,19.18,19.18,0,1543.95,49197.32,50137.17,0,939.8499999999985,566.6171385671385
BAT-000220,2024-10,0,PLT-04,EMEA,FRM-07,PRD-07,Catalysts,0.8349,0.8741,3.09,2.7,2.7,0,14308.0,61278.82,99178.41,0,37899.590000000004,5523.333333333336
BAT-000221,2024-11,1,PLT-05,LATAM,FRM-10,PRD-10,Agrochem,0.769,0.8824,69.56,61.39,61.39,0,563.49,56765.35,74351.22,0,17585.870000000003,252.57311098332366
BAT-000222,2024-11,1,PLT-05,LATAM,FRM-11,PRD-11,Polymers,0.8189,0.9284,21.91,20.34,20.34,0,712.2,22023.14,32194.81,0,10171.670000000002,292.9638521223185
BAT-000223,2024-11,1,PLT-02,AMER,FRM-10,PRD-10,Agrochem,0.8924,0.8554,110.28,94.33,94.33,0,563.49,87194.01,113242.95,0,26048.940000000002,227.1702285092491
BAT-000224,2024-11,1,PLT-02,AMER,FRM-01,PRD-01,Polymers,0.8399,0.8929,63.13,56.37,56.37,0,740.29,63341.99,94280.7,0,30938.71,263.0679914462221
BAT-000225,2024-11,1,PLT-06,APAC,FRM-01,PRD-01,Polymers,0.8204,0.9095,62.27,56.64,56.64,0,740.29,65367.28,101491.8,0,36124.520000000004,309.4495214388951
BAT-000226,2024-11,1,PLT-05,LATAM,FRM-12,PRD-12,Solvents,0.8326,0.9558,63.59,60.78,60.78,0,595.42,52782.29,82351.69,0,29569.4,234.62072967447716
BAT-000227,2024-11,1,PLT-01,EMEA,FRM-08,PRD-08,Surfactants,0.8625,0.9648,39.15,37.77,37.77,0,1021.03,56197.48,86801.56,0,30604.079999999994,414.4101021711367
BAT-000228,2024-11,1,PLT-02,AMER,FRM-12,PRD-12,Solvents,0.813,0.995,61.01,60.71,60.71,0,595.42,51578.15,84221.36,0,32643.21,249.98485166366174
BAT-000229,2024-11,1,PLT-06,APAC,FRM-03,PRD-03,Solvents,0.807,0.9476,37.4,35.44,35.44,0,540.46,28303.97,48231.11,0,19927.14,216.33064171123
BAT-000230,2024-11,1,PLT-01,EMEA,FRM-06,PRD-06,Coatings,0.8198,0.9359,21.67,20.28,20.28,0,1397.59,41533.37,64964.43,0,23431.059999999998,519.039903091832
BAT-000231,2024-11,1,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.7973,0.9058,15.06,13.64,13.64,0,1287.52,27393.06,39261.85,0,11868.789999999997,531.4082868525898
BAT-000232,2024-11,1,PLT-01,EMEA,FRM-10,PRD-10,Agrochem,0.8658,0.8847,85.26,75.43,75.43,0,563.49,66069.18,93654.68,0,27585.5,211.42414496833203
BAT-000233,2024-11,1,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.8596,0.8777,39.65,34.8,34.8,0,1397.59,79271.86,116829.58,0,37557.72,601.7002900378311
BAT-000234,2024-11,1,PLT-02,AMER,FRM-03,PRD-03,Solvents,0.8803,0.9871,102.37,101.05,101.05,0,540.46,76625.95,130381.26,0,53755.31,208.05958581615698
BAT-000235,2024-11,1,PLT-06,APAC,FRM-03,PRD-03,Solvents,0.7758,0.9812,58.9,57.79,57.79,0,540.46,44487.79,78686.08,0,34198.29,214.85052631578947
BAT-000236,2024-11,1,PLT-03,APAC,FRM-01,PRD-01,Polymers,0.6722,0.9237,54.34,50.19,50.19,0,740.29,59964.03,88705.81,0,28741.78,363.20705557600286
BAT-000237,2024-11,1,PLT-01,EMEA,FRM-11,PRD-11,Polymers,0.8215,0.9472,53.75,50.91,50.91,0,712.2,53435.23,84270.28,0,30835.049999999996,281.9438139534884
BAT-000238,2024-11,1,PLT-02,AMER,FRM-11,PRD-11,Polymers,0.8492,0.8941,64.99,58.11,58.11,0,712.2,65943.47,99599.99,0,33656.520000000004,302.4710263117403
BAT-000239,2024-11,1,PLT-01,EMEA,FRM-02,PRD-02,Polymers,0.8566,0.91,62.69,57.05,57.05,0,867.58,74560.03,115287.75,0,40727.72,321.76487159036526
BAT-000240,2024-11,1,PLT-06,APAC,FRM-11,PRD-11,Polymers,0.7977,0.9264,33.61,31.13,31.13,0,712.2,33480.94,48797.46,0,15316.519999999997,283.96007140731933
BAT-000241,2024-11,1,PLT-01,EMEA,FRM-03,PRD-03,Solvents,0.8064,0.9556,74.73,71.42,71.42,0,540.46,57919.57,98728.66,0,40809.090000000004,234.59111735581416
BAT-000242,2024-11,1,PLT-02,AMER,FRM-11,PRD-11,Polymers,0.8907,0.9343,78.58,73.41,73.41,0,712.2,76887.54,119107.95,0,42220.41,266.2619496054974
BAT-000243,2024-11,1,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.8675,0.8344,17.53,14.63,14.63,0,1572.43,37345.26,38085.87,0,740.6100000000006,557.9328066172277
BAT-000244,2024-11,1,PLT-01,EMEA,FRM-03,PRD-03,Solvents,0.7795,0.9157,37.63,34.46,34.46,0,540.46,28821.71,45097.91,0,16276.200000000004,225.46373106563897
BAT-000245,2024-11,1,PLT-06,APAC,FRM-12,PRD-12,Solvents,0.8102,0.9466,40.26,38.11,38.11,0,595.42,33922.27,55196.11,0,21273.840000000004,247.15998012916043
BAT-000246,2024-11,1,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.8114,0.9395,56.28,52.87,52.87,0,867.58,70084.1,109225.95,0,39141.84999999999,377.695408670931
BAT-000247,2024-11,1,PLT-02,AMER,FRM-11,PRD-11,Polymers,0.8935,0.9658,80.02,77.28,77.28,0,712.2,77859.59,121408.14,0,43548.55,260.80162459385144
BAT-000248,2024-11,1,PLT-01,EMEA,FRM-05,PRD-05,Coatings,0.8559,0.8703,14.51,12.62,12.62,0,1287.52,26476.65,36448.17,0,9971.519999999997,537.1974362508615
BAT-000249,2024-11,1,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.6796,0.8254,19.43,16.03,16.03,0,1287.52,35677.19,45576.13,0,9898.939999999995,548.6709418425116
BAT-000250,2024-11,1,PLT-01,EMEA,FRM-05,PRD-05,Coatings,0.8073,0.9608,16.29,15.65,15.65,0,1287.52,30207.5,45973.4,0,15765.900000000001,566.8385021485576
BAT-000251,2024-11,1,PLT-03,APAC,FRM-06,PRD-06,Coatings,0.6389,0.8881,30.8,27.36,27.36,0,1397.59,65234.99,93161.2,0,27926.21,720.4291558441557
BAT-000252,2024-11,1,PLT-01,EMEA,FRM-01,PRD-01,Polymers,0.8421,0.9353,72.06,67.39,67.39,0,740.29,74195.67,115040.21,0,40844.54000000001,289.3473855120733
BAT-000253,2024-11,1,PLT-04,EMEA,FRM-01,PRD-01,Polymers,0.8959,0.9703,44.85,43.52,43.52,0,740.29,45279.34,77351.18,0,32071.839999999997,269.28279821627643
BAT-000254,2024-11,1,PLT-02,AMER,FRM-04,PRD-04,Agrochem,0.8064,0.903,119.48,107.9,107.9,0,532.22,89713.18,124955.99,0,35242.81000000001,218.64357549380634
BAT-000255,2024-11,1,PLT-01,EMEA,FRM-04,PRD-04,Agrochem,0.9193,0.8646,75.5,65.28,65.28,0,532.22,53634.64,73834.89,0,20200.25,178.17258278145687
BAT-000256,2024-11,1,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.7817,0.8287,19.14,15.86,15.86,0,1572.43,40427.45,40676.02,0,248.5699999999997,539.7669696969695
BAT-000257,2024-11,1,PLT-01,EMEA,FRM-05,PRD-05,Coatings,0.8888,0.9132,36.61,33.44,33.44,0,1287.52,64751.42,98473.55,0,33722.130000000005,481.16123463534564
BAT-000258,2024-11,1,PLT-04,EMEA,FRM-08,PRD-08,Surfactants,0.9395,0.9268,35.93,33.3,33.3,0,1021.03,50960.31,79902.86,0,28942.550000000003,397.2920150292234
BAT-000259,2024-11,1,PLT-02,AMER,FRM-11,PRD-11,Polymers,0.829,0.9416,71.45,67.28,67.28,0,712.2,71889.69,115739.03,0,43849.34,293.95381385584324
BAT-000260,2024-11,1,PLT-06,APAC,FRM-08,PRD-08,Surfactants,0.844,0.9634,50.76,48.9,48.9,0,1021.03,71480.03,111089.15,0,39609.119999999995,387.16602048857385
BAT-000261,2024-11,1,PLT-04,EMEA,FRM-09,PRD-09,Specialty,0.8554,0.8483,17.07,14.48,14.48,0,1572.43,35947.59,37476.54,0,1528.9500000000044,533.4627943760981
BAT-000262,2024-11,1,PLT-02,AMER,FRM-09,PRD-09,Specialty,0.8438,0.7906,49.83,39.39,39.39,0,1572.43,105124.57,103985.12,0,-1139.4500000000116,537.2342584788282
BAT-000263,2024-11,1,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.8489,0.9948,41.05,40.83,40.83,0,595.42,34999.14,60360.38,0,25361.239999999998,257.17780755176625
BAT-000264,2024-11,1,PLT-03,APAC,FRM-03,PRD-03,Solvents,0.6488,0.8586,53.81,46.2,46.2,0,540.46,43085.27,60733.22,0,17647.950000000004,260.232622189184
BAT-000265,2024-11,1,PLT-01,EMEA,FRM-08,PRD-08,Surfactants,0.8839,0.9134,56.9,51.97,51.97,0,1021.03,80504.0,115562.39,0,35058.39,393.80304042179273
BAT-000266,2024-11,1,PLT-02,AMER,FRM-09,PRD-09,Specialty,0.8075,0.8134,50.65,41.2,0.0,1,1572.43,107148.54,0.0,0,-107148.54,543.039693978282
BAT-000267,2024-11,1,PLT-02,AMER,FRM-11,PRD-11,Polymers,0.8192,0.9157,70.74,64.77,64.77,0,712.2,71791.2,103552.04,0,31760.839999999997,302.66005089058524
BAT-000268,2024-11,1,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.8293,0.8949,57.81,51.74,51.74,0,595.42,48933.06,74133.1,0,25200.040000000008,251.02628956927867
BAT-000269,2024-11,1,PLT-04,EMEA,FRM-09,PRD-09,Specialty,0.8804,0.8001,28.12,22.5,22.5,0,1572.43,59946.63,58058.67,0,-1887.9599999999991,559.3847226173541
BAT-000270,2024-11,1,PLT-06,APAC,FRM-06,PRD-06,Coatings,0.8455,0.8582,16.57,14.22,14.22,0,1397.59,31915.51,49333.74,0,17418.23,528.5119915509956
BAT-000271,2024-11,1,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.795,0.9163,52.14,47.78,47.78,0,867.58,64405.62,96616.92,0,32211.299999999996,367.6639585730726
BAT-000272,2024-11,1,PLT-06,APAC,FRM-01,PRD-01,Polymers,0.8511,0.9688,27.73,26.87,26.87,0,740.29,27789.57,47295.28,0,19505.71,261.8582149296791
BAT-000273,2024-11,1,PLT-01,EMEA,FRM-12,PRD-12,Solvents,0.9109,0.9381,45.73,42.9,42.9,0,595.42,37130.47,61731.67,0,24601.199999999997,216.52992346380938
BAT-000274,2024-11,1,PLT-05,LATAM,FRM-03,PRD-03,Solvents,0.751,0.934,32.39,30.26,30.26,0,540.46,25343.66,40740.99,0,15397.329999999998,241.99322630441486
BAT-000275,2024-11,1,PLT-03,APAC,FRM-01,PRD-01,Polymers,0.6549,0.8777,66.82,58.65,0.0,1,740.29,73686.84,0.0,0,-73686.84,362.4762376533972
BAT-000276,2024-11,1,PLT-02,AMER,FRM-01,PRD-01,Polymers,0.8423,0.9106,81.6,74.3,74.3,0,740.29,85701.2,135903.18,0,50201.979999999996,309.96980392156865
BAT-000277,2024-11,1,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.8215,0.9077,22.8,20.7,20.7,0,867.58,28369.26,42035.54,0,13666.280000000002,376.68578947368417
BAT-000278,2024-11,1,PLT-06,APAC,FRM-04,PRD-04,Agrochem,0.8076,0.8885,61.0,54.19,54.19,0,532.22,44795.32,66558.12,0,21762.799999999996,202.1295081967213
BAT-000279,2024-11,1,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.8522,0.9444,22.69,21.43,21.43,0,867.58,28053.52,44203.09,0,16149.569999999996,368.8025473776994
BAT-000280,2024-11,1,PLT-01,EMEA,FRM-06,PRD-06,Coatings,0.8706,0.9163,37.36,34.23,34.23,0,1397.59,74057.28,117914.65,0,43857.369999999995,584.6712419700216
BAT-000281,2024-11,1,PLT-06,APAC,FRM-05,PRD-05,Coatings,0.8226,0.8894,29.14,25.91,25.91,0,1287.52,51714.94,79452.9,0,27737.959999999992,487.1862457103639
BAT-000282,2024-11,1,PLT-01,EMEA,FRM-07,PRD-07,Catalysts,0.8419,0.8626,2.62,2.26,0.0,1,14571.93,52749.36,0.0,0,-52749.36,5561.413511450381
BAT-000283,2024-11,1,PLT-05,LATAM,FRM-03,PRD-03,Solvents,0.8313,0.9755,38.86,37.9,37.9,0,540.46,28842.76,47858.79,0,19016.030000000002,201.76233659289755
BAT-000284,2024-11,1,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.8363,0.8874,3.09,2.74,2.74,0,14571.93,61561.8,104001.06,0,42439.259999999995,5350.982621359224
