period,period_idx,plant_id,product_id,qty_on_hand_t,inventory_value,age_days,shelf_life_risk,cs_active
2026-07,21,PLT-03,PRD-06,311.65,653095.53,13.4,0,1
2026-07,21,PLT-03,PRD-07,429.33,9715672.42,17.0,0,1
2026-07,21,PLT-03,PRD-08,188.51,269981.36,60.4,0,1
2026-07,21,PLT-03,PRD-09,219.45,356467.7,163.5,1,1
2026-07,21,PLT-03,PRD-10,371.28,284289.75,98.0,0,1
2026-07,21,PLT-03,PRD-11,375.28,387401.44,160.5,1,1
2026-07,21,PLT-03,PRD-12,229.64,205022.19,137.9,0,1
2026-07,21,PLT-04,PRD-01,545.31,595044.59,117.1,0,1
2026-07,21,PLT-04,PRD-02,115.16,142444.88,35.2,0,1
2026-07,21,PLT-04,PRD-03,159.79,131763.22,80.2,0,1
2026-07,21,PLT-04,PRD-04,371.5,272938.11,128.4,0,1
2026-07,21,PLT-04,PRD-05,578.9,1080338.83,173.0,1,1
2026-07,21,PLT-04,PRD-06,356.04,746111.06,83.7,0,1
2026-07,21,PLT-04,PRD-07,494.17,11183076.96,83.2,0,1
2026-07,21,PLT-04,PRD-08,525.16,752139.97,156.9,1,1
2026-07,21,PLT-04,PRD-09,337.29,547886.77,118.6,0,1
2026-07,21,PLT-04,PRD-10,403.72,309127.74,112.4,0,1
2026-07,21,PLT-04,PRD-11,410.29,423540.07,77.5,0,1
2026-07,21,PLT-04,PRD-12,530.7,473807.38,134.7,0,1
2026-07,21,PLT-05,PRD-01,526.58,574605.28,214.3,1,1
2026-07,21,PLT-05,PRD-02,479.38,592944.74,58.7,0,1
2026-07,21,PLT-05,PRD-03,556.26,458689.8,133.4,0,1
2026-07,21,PLT-05,PRD-04,220.37,161903.2,150.6,1,1
2026-07,21,PLT-05,PRD-05,565.94,1056151.85,49.6,0,1
2026-07,21,PLT-05,PRD-06,549.59,1151720.26,257.0,1,1
2026-07,21,PLT-05,PRD-07,353.03,7989168.54,262.5,1,1
2026-07,21,PLT-05,PRD-08,300.51,430386.95,248.7,1,1
2026-07,21,PLT-05,PRD-09,254.62,413596.97,29.3,0,1
2026-07,21,PLT-05,PRD-10,170.27,130374.63,150.8,1,1
2026-07,21,PLT-05,PRD-11,149.7,154530.78,250.4,1,1
2026-07,21,PLT-05,PRD-12,153.17,136750.55,115.3,0,1
2026-07,21,PLT-06,PRD-01,345.07,376535.36,105.4,0,1
2026-07,21,PLT-06,PRD-02,111.41,137798.27,143.4,0,1
2026-07,21,PLT-06,PRD-03,146.84,121085.84,141.0,0,1
2026-07,21,PLT-06,PRD-04,187.51,137761.27,79.2,0,1
2026-07,21,PLT-06,PRD-05,171.05,319209.35,47.1,0,1
2026-07,21,PLT-06,PRD-06,316.65,663562.19,122.9,0,1
2026-07,21,PLT-06,PRD-07,514.85,11651031.94,146.0,0,1
2026-07,21,PLT-06,PRD-08,515.55,738373.98,119.5,0,1
2026-07,21,PLT-06,PRD-09,149.04,242103.81,113.4,0,1
2026-07,21,PLT-06,PRD-10,309.16,236727.38,10.1,0,1
2026-07,21,PLT-06,PRD-11,338.44,349373.75,153.3,1,1
2026-07,21,PLT-06,PRD-12,457.77,408694.46,177.6,1,1
2026-08,22,PLT-01,PRD-01,208.67,227696.55,71.9,0,1
2026-08,22,PLT-01,PRD-02,294.93,364804.55,92.1,0,1
2026-08,22,PLT-01,PRD-03,340.5,280779.87,168.0,1,1
2026-08,22,PLT-01,PRD-04,252.99,185872.53,57.3,0,1
2026-08,22,PLT-01,PRD-05,240.48,448777.37,79.5,0,1
2026-08,22,PLT-01,PRD-06,272.41,570869.64,61.1,0,1
2026-08,22,PLT-01,PRD-07,432.35,9784121.78,177.6,1,1
2026-08,22,PLT-01,PRD-08,431.4,617852.78,86.9,0,1
2026-08,22,PLT-01,PRD-09,275.21,447057.81,169.6,1,1
2026-08,22,PLT-01,PRD-10,431.66,330522.02,49.2,0,1
2026-08,22,PLT-01,PRD-11,340.07,351057.92,174.3,1,1
2026-08,22,PLT-01,PRD-12,508.49,453977.63,73.2,0,1
2026-08,22,PLT-02,PRD-01,308.78,336942.0,92.4,0,1
2026-08,22,PLT-02,PRD-02,503.34,622578.05,77.5,0,1
2026-08,22,PLT-02,PRD-03,417.83,344540.53,112.1,0,1
2026-08,22,PLT-02,PRD-04,382.91,281320.43,118.4,0,1
2026-08,22,PLT-02,PRD-05,229.44,428178.45,139.0,0,1
2026-08,22,PLT-02,PRD-06,374.78,785383.91,160.9,1,1
2026-08,22,PLT-02,PRD-07,408.09,9235166.79,181.3,1,1
2026-08,22,PLT-02,PRD-08,654.97,938053.09,142.1,0,1
2026-08,22,PLT-02,PRD-09,608.53,988489.95,151.7,1,1
2026-08,22,PLT-02,PRD-10,159.54,122162.77,37.3,0,1
2026-08,22,PLT-02,PRD-11,604.03,623537.98,101.4,0,1
2026-08,22,PLT-02,PRD-12,323.12,288482.48,154.6,1,1
2026-08,22,PLT-03,PRD-01,126.79,138349.68,118.5,0,1
2026-08,22,PLT-03,PRD-02,322.15,398470.75,98.1,0,1
2026-08,22,PLT-03,PRD-03,371.36,306224.27,171.3,1,1
2026-08,22,PLT-03,PRD-04,234.11,172000.32,145.8,0,1
2026-08,22,PLT-03,PRD-05,358.37,668793.53,144.4,0,1
2026-08,22,PLT-03,PRD-06,312.1,654038.66,11.9,0,1
2026-08,22,PLT-03,PRD-07,320.29,7248192.26,113.2,0,1
2026-08,22,PLT-03,PRD-08,265.46,380188.17,118.8,0,1
2026-08,22,PLT-03,PRD-09,476.46,773955.02,149.6,0,1
2026-08,22,PLT-03,PRD-10,287.51,220146.61,60.2,0,1
2026-08,22,PLT-03,PRD-11,215.4,222358.14,172.9,1,1
2026-08,22,PLT-03,PRD-12,356.42,318212.13,110.9,0,1
2026-08,22,PLT-04,PRD-01,434.24,473841.04,62.2,0,1
2026-08,22,PLT-04,PRD-02,524.93,649281.26,119.3,0,1
2026-08,22,PLT-04,PRD-03,301.15,248331.11,181.6,1,1
2026-08,22,PLT-04,PRD-04,268.65,197375.99,125.0,0,1
2026-08,22,PLT-04,PRD-05,429.13,800839.1,166.6,1,1
2026-08,22,PLT-04,PRD-06,151.6,317685.12,77.4,0,1
2026-08,22,PLT-04,PRD-07,567.47,12841922.08,185.8,1,1
2026-08,22,PLT-04,PRD-08,465.5,666692.72,52.2,0,1
2026-08,22,PLT-04,PRD-09,471.0,765094.28,13.2,0,1
2026-08,22,PLT-04,PRD-10,176.64,135255.75,184.8,1,1
2026-08,22,PLT-04,PRD-11,118.79,122626.43,42.1,0,1
2026-08,22,PLT-04,PRD-12,386.61,345161.21,128.2,0,1
2026-08,22,PLT-05,PRD-01,599.85,654553.0,16.4,0,1
2026-08,22,PLT-05,PRD-02,206.0,254795.6,190.1,1,1
2026-08,22,PLT-05,PRD-03,138.72,114390.76,136.8,0,1
2026-08,22,PLT-05,PRD-04,119.58,87858.65,204.5,1,1
2026-08,22,PLT-05,PRD-05,333.08,621585.74,265.2,1,1
2026-08,22,PLT-05,PRD-06,535.08,1121307.41,35.3,0,1
2026-08,22,PLT-05,PRD-07,517.38,11708303.79,74.9,0,1
2026-08,22,PLT-05,PRD-08,379.73,543847.74,215.3,1,1
2026-08,22,PLT-05,PRD-09,363.02,589684.7,36.4,0,1
2026-08,22,PLT-05,PRD-10,621.98,476247.54,198.5,1,1
2026-08,22,PLT-05,PRD-11,175.12,180779.67,258.4,1,1
2026-08,22,PLT-05,PRD-12,529.49,472731.26,78.5,0,1
2026-08,22,PLT-06,PRD-01,150.05,163739.03,31.4,0,1
2026-08,22,PLT-06,PRD-02,328.66,406514.55,128.5,0,1
2026-08,22,PLT-06,PRD-03,460.77,379948.98,158.3,1,1
2026-08,22,PLT-06,PRD-04,467.46,343446.53,105.3,0,1
2026-08,22,PLT-06,PRD-05,139.26,259893.09,133.9,0,1
2026-08,22,PLT-06,PRD-06,109.12,228665.37,33.7,0,1
2026-08,22,PLT-06,PRD-07,430.24,9736329.34,71.5,0,1
2026-08,22,PLT-06,PRD-08,279.48,400274.75,121.0,0,1
2026-08,22,PLT-06,PRD-09,355.91,578135.58,117.1,0,1
2026-08,22,PLT-06,PRD-10,226.41,173364.43,70.2,0,1
2026-08,22,PLT-06,PRD-11,168.5,173941.57,45.6,0,1
2026-08,22,PLT-06,PRD-12,184.84,165026.96,34.9,0,1
2026-09,23,PLT-01,PRD-01,216.6,236357.66,101.6,0,1
2026-09,23,PLT-01,PRD-02,344.24,425786.13,81.7,0,1
2026-09,23,PLT-01,PRD-03,120.62,99467.36,23.2,0,1
2026-09,23,PLT-01,PRD-04,176.69,129814.06,20.0,0,1
2026-09,23,PLT-01,PRD-05,442.64,826055.35,156.9,1,1
2026-09,23,PLT-01,PRD-06,109.65,229781.33,90.6,0,1
2026-09,23,PLT-01,PRD-07,454.33,10281452.31,18.7,0,1
2026-09,23,PLT-01,PRD-08,302.24,432868.61,182.5,1,1
2026-09,23,PLT-01,PRD-09,335.8,545472.82,143.9,0,1
2026-09,23,PLT-01,PRD-10,395.56,302877.55,79.6,0,1
2026-09,23,PLT-01,PRD-11,397.24,410075.62,75.8,0,1
2026-09,23,PLT-01,PRD-12,392.94,350818.72,121.9,0,1
2026-09,23,PLT-02,PRD-01,179.29,195642.0,178.4,1,1
2026-09,23,PLT-02,PRD-02,366.89,453800.92,97.3,0,1
2026-09,23,PLT-02,PRD-03,616.0,507949.96,23.2,0,1
2026-09,23,PLT-02,PRD-04,473.54,347911.07,81.2,0,1
2026-09,23,PLT-02,PRD-05,648.39,1210031.48,47.2,0,1
2026-09,23,PLT-02,PRD-06,170.72,357754.39,144.8,0,1
2026-09,23,PLT-02,PRD-07,615.33,13924959.28,119.5,0,1
2026-09,23,PLT-02,PRD-08,302.64,433446.13,60.0,0,1
2026-09,23,PLT-02,PRD-09,285.07,463071.16,183.9,1,1
2026-09,23,PLT-02,PRD-10,313.64,240153.57,15.2,0,1
2026-09,23,PLT-02,PRD-11,206.13,212788.98,159.5,1,1
2026-09,23,PLT-02,PRD-12,438.53,391518.03,86.0,0,1
2026-09,23,PLT-03,PRD-01,95.8,104538.03,60.5,0,1
2026-09,23,PLT-03,PRD-02,355.97,440304.83,34.6,0,1
2026-09,23,PLT-03,PRD-03,92.67,76417.68,164.6,1,1
2026-09,23,PLT-03,PRD-04,305.94,224776.08,70.3,0,1
2026-09,23,PLT-03,PRD-05,259.49,484256.59,138.9,0,1
2026-09,23,PLT-03,PRD-06,136.05,285116.59,29.6,0,1
2026-09,23,PLT-03,PRD-07,357.94,8100255.85,102.8,0,1
2026-09,23,PLT-03,PRD-08,458.81,657109.19,24.7,0,1
2026-09,23,PLT-03,PRD-09,482.63,783977.59,42.9,0,1
2026-09,23,PLT-03,PRD-10,285.49,218598.69,28.1,0,1
2026-09,23,PLT-03,PRD-11,284.02,293193.87,108.8,0,1
2026-09,23,PLT-03,PRD-12,390.54,348670.24,158.7,1,1
2026-09,23,PLT-04,PRD-01,202.93,221438.61,102.9,0,1
2026-09,23,PLT-04,PRD-02,432.98,535548.19,94.5,0,1
2026-09,23,PLT-04,PRD-03,424.59,350113.51,154.8,1,1
2026-09,23,PLT-04,PRD-04,239.09,175656.46,15.7,0,1
2026-09,23,PLT-04,PRD-05,231.13,431338.21,168.1,1,1
2026-09,23,PLT-04,PRD-06,345.86,724776.67,14.1,0,1
2026-09,23,PLT-04,PRD-07,251.91,5700745.1,66.7,0,1
2026-09,23,PLT-04,PRD-08,280.57,401831.11,41.3,0,1
2026-09,23,PLT-04,PRD-09,596.81,969450.51,62.5,0,1
2026-09,23,PLT-04,PRD-10,372.06,284884.88,104.2,0,1
2026-09,23,PLT-04,PRD-11,217.86,224901.28,95.8,0,1
2026-09,23,PLT-04,PRD-12,158.66,141655.07,105.7,0,1
2026-09,23,PLT-05,PRD-01,573.78,626110.05,188.6,1,1
2026-09,23,PLT-05,PRD-02,545.42,674635.47,115.4,0,1
2026-09,23,PLT-05,PRD-03,154.59,127478.78,254.9,1,1
2026-09,23,PLT-05,PRD-04,284.7,209170.18,50.8,0,1
2026-09,23,PLT-05,PRD-05,292.11,545141.45,230.0,1,1
2026-09,23,PLT-05,PRD-06,371.99,779546.61,102.1,0,1
2026-09,23,PLT-05,PRD-07,594.61,13456120.08,77.7,0,1
2026-09,23,PLT-05,PRD-08,282.23,404213.52,128.4,0,1
2026-09,23,PLT-05,PRD-09,236.7,384488.72,235.4,1,1
2026-09,23,PLT-05,PRD-10,416.15,318647.51,56.4,0,1
2026-09,23,PLT-05,PRD-11,391.63,404274.81,154.0,1,1
2026-09,23,PLT-05,PRD-12,298.4,266407.63,51.8,0,1
2026-09,23,PLT-06,PRD-01,309.62,337861.85,60.0,0,1
2026-09,23,PLT-06,PRD-02,515.66,637816.65,127.2,0,1
2026-09,23,PLT-06,PRD-03,447.31,368848.67,179.0,1,1
2026-09,23,PLT-06,PRD-04,285.8,209979.85,25.2,0,1
2026-09,23,PLT-06,PRD-05,462.11,862381.94,162.0,1,1
2026-09,23,PLT-06,PRD-06,260.18,545235.83,12.0,0,1
2026-09,23,PLT-06,PRD-07,229.67,5197476.55,101.7,0,1
2026-09,23,PLT-06,PRD-08,376.27,538899.62,83.9,0,1
2026-09,23,PLT-06,PRD-09,279.95,454749.72,78.1,0,1
2026-09,23,PLT-06,PRD-10,467.32,357830.26,50.9,0,1
2026-09,23,PLT-06,PRD-11,418.77,432297.41,65.7,0,1
2026-09,23,PLT-06,PRD-12,412.44,368222.19,25.2,0,1
